id_parc,nom_usuel,code_insee,nom_commune,code_dept,code_reg,etat_parc,latitude,longitude
5425814,Ferme éolienne d'Arcy-Précy,89312,PRECY-LE-SEC,89,27,En exploitation,47.59272,3.83166
5425941,S.A.S PARC EOLIEN DU TELEGRAPHE,89441,VERMENTON,89,27,En exploitation,47.6695323,3.750286008113166
5426096,EOLIENNES DE LA CHAPPELLE AU MANS (VSB),71088,LA CHAPELLE-AU-MANS,71,27,En exploitation,46.6263065,3.971829
5426277,PARC EOLIEN DU CHAMP GOURLEAU,89194,GRIMAULT,89,27,En exploitation,47.65093,3.98576
5426277,PARC EOLIEN DU CHAMP GOURLEAU,89246,MASSANGIS,89,27,En exploitation,47.6240961,3.9745332
5426284,SNC Ferme Eolienne d'Escamps,89154,ESCAMPS,89,27,En exploitation,47.7298684,3.4732471
5426285,SNC Ferme Eolienne de Migé,89256,MIGE,89,27,En exploitation,47.6754306,3.5418082
5426344,EOLE VENOY BEINE,89034,BEINE,89,27,En exploitation,47.8184479,3.7204674
5426344,EOLE VENOY BEINE,89438,VENOY,89,27,En exploitation,47.8063973,3.6369415
5503449,OLGA,35068,CHATEAUBOURG,35,53,En exploitation,48.1108554,-1.3982411
5517534,PE Plouguernevel,22220,PLOUGUERNEVEL,22,53,En exploitation,48.2392563,-3.2515807
5517539,BROCELIANDE ENERGIES LOCALES SAS,35223,PLELAN LE GRAND,35,53,En exploitation,48.0023864,-2.1003629
5517551,Scaër Crénonien,29274,SCAER,29,53,En exploitation,48.0268097,-3.7020023
5517557,IEL EXPLOITATION 25,29266,SAINT-THEGONNEC LOC-EGUINER,29,53,En exploitation,48.51119455,-3.946256997532075
5517586,Parc éolien de Kergrist Moëlou - AERODIS SA,22087,KERGRIST MOELOU,22,53,En exploitation,48.3096843,-3.317882
5517586,Parc éolien de Kergrist Moëlou - AERODIS SA,22229,PLOUNEVEZ QUINTIN,22,53,En exploitation,48.2899854,-3.2322522
5517590,SNC LES EOLIENNES DE BEL AIR,22193,PLESTAN,22,53,En exploitation,48.42374,-2.4479
5517591,THEOLIA - LE PLATEAU,22193,PLESTAN,22,53,En exploitation,48.42374,-2.4479
5517594,SAS SEPE de MOREAC,56140,MOREAC,56,53,En exploitation,47.9195218,-2.820724
5517595,IEL Exploitation 1,22093,LAMBALLE-ARMOR,22,53,En exploitation,48.48593005,-2.47242485069298
5517604,Eoliennes du vent solaire SAS,29167,PLOGASTEL ST GERMAIN,29,53,En exploitation,47.9823471,-4.2705595
5517605,Centrale Eolienne Scaër Mine kervir SAS,29274,SCAER,29,53,En exploitation,48.0268097,-3.7020023
5517607,AERODIS SA,56143,MUZILLAC,56,53,En exploitation,47.5553035,-2.4842784
5517608,AERODIS,56002,AMBON,56,53,En exploitation,47.5542438,-2.5566945
5517609,Centrale Eolienne de Séglien Ar Tri Milin (CESAM) - EDF RE,56242,SEGLIEN,56,53,En exploitation,48.1073932,-3.1593462
5517637,SAMFI 5 SARL,22223,PLOUISY,22,53,En exploitation,48.578587,-3.1843857
5517638,Parc éolien de Landes du Tertre ,22255,LA PRENESSAYE,22,53,En exploitation,48.182964,-2.63441
5517638,Parc éolien de Landes du Tertre ,22275,ST BARNABE,22,53,En exploitation,48.13725,-2.7027648
5517641,EGM WINDS (EDF RE)-PE MAURON,56127,MAURON,56,53,En exploitation,48.0829709,-2.2850738
5517642,Saint Merec,56093,KERGRIST,56,53,En exploitation,48.1460951,-2.9552687
5517643,EGM WINDS (EDF RE)-PE LEROME,56093,KERGRIST,56,53,En exploitation,48.1460951,-2.9552687
5517644,Le Roduel,56093,KERGRIST,56,53,En exploitation,48.1460951,-2.9552687
5517645,Parc éolien de La Butte de Fraus,56129,MENEAC,56,53,En exploitation,48.1400133,-2.4608547
5517645,Parc éolien de La Butte de Fraus,56134,MOHON,56,53,En exploitation,48.0530849,-2.5254881
5517646,Eoliennes St Allouestre SAS,56204,ST ALLOUESTRE,56,53,En exploitation,47.9102341,-2.7232008
5517650,Saint Servant,56112,LIZIO,56,53,En exploitation,47.8631405,-2.5257091
5517650,Saint Servant,56236,ST SERVANT,56,53,En exploitation,47.915186,-2.5126103
5517665,EGM Wind ( EDF RE) - Grand Place,56047,CREDIN,56,53,En exploitation,48.0341919,-2.7680974
5517665,EGM Wind ( EDF RE) - Grand Place,56160,PLEUGRIFFET,56,53,En exploitation,47.98929,-2.68629
5517730,Ménéac,56129,MENEAC,56,53,En exploitation,48.1400133,-2.4608547
5517733,Radenac et extension,56189,RADENAC,56,53,En exploitation,47.963034,-2.7130187
5517734,Parc Eolien de Landier du Rohallet,56047,CREDIN,56,53,En exploitation,48.0341919,-2.7680974
5517734,Parc Eolien de Landier du Rohallet,56190,REGUINY,56,53,En exploitation,47.9766858,-2.745972
5517736,Parc eolien de Beau Soleil,56227,SAINT-MALO-DES-TROIS-FONTAINES,56,53,En exploitation,48.0142092,-2.4716924
5517736,Parc eolien de Beau Soleil,56249,TAUPONT,56,53,En exploitation,47.9575097,-2.4395892
5517740,KALLISTA OEN_HAUT CORLAY,22074,LE HAUT CORLAY,22,53,En exploitation,48.321773,-3.0562
5517777,S.E. Ty-Ru,29199,PLOUIGNEAU,29,53,En exploitation,48.567703,-3.7011457
5517778,LES MOULINS A VENT DE KERMADEEN,29114,LANNEANOU,29,53,En exploitation,48.4890842,-3.6719225
5517779,Scaër Le Merdy,29274,SCAER,29,53,En exploitation,48.0268097,-3.7020023
5517781,Parc éolien de Plouguin,29196,PLOUGUIN,29,53,En exploitation,48.5252677,-4.5976893
5517782,POULDERGAT,29224,POULDERGAT,29,53,En exploitation,48.043461,-4.3275721
5517783,JMA Energies SAS,29025,CAST,29,53,En exploitation,48.1576903,-4.1385595
5517784,SBEA SARL,29172,PLOMODIERN,29,53,En exploitation,48.1815192,-4.2328062
5517786,MILIN SILIEG,56245,SILFIAC,56,53,En exploitation,48.14873,-3.15789
5517808,Ferme Eolienne Iqony 1,56070,GUEGON,56,53,En exploitation,47.937588,-2.5648476
5517809,Ferme Eolienne Iqony 1,56102,FORGES DE LANOUEE,56,53,En exploitation,48.0143954,-2.5841279000657025
5517828,Parc eolien de le Houssa,56200,RUFFIAC,56,53,En exploitation,44.3613745,0.0331325
5517828,Parc eolien de le Houssa,56224,SAINT-LAURENT-SUR-OUST,56,53,En exploitation,47.79358,-2.3199
5517829,Parc eolien de Grisan,56200,RUFFIAC,56,53,En exploitation,44.3613745,0.0331325
5517829,Parc eolien de Grisan,56230,ST NICOLAS DU TERTRE,56,53,En exploitation,47.80252,-2.22172
5517830,Parc eolien de Bois de Folleville,56024,BREHAN,56,53,En exploitation,48.0611301,-2.6866702
5517831,Eoliennes de Cruguel,56051,CRUGUEL,56,53,En exploitation,47.878448,-2.5954423
5517832,BEGAWATTS SAS,56001,ALLAIRE,56,53,En exploitation,47.6373804,-2.1625362
5517832,BEGAWATTS SAS,56011,BEGANNE,56,53,En exploitation,47.5976192,-2.2390669
5517833,Ferme éolienne de Guéhenno SARL,56071,GUEHENNO,56,53,En exploitation,47.8921929,-2.6396668
5517834,Eoliennes de Bignan SARL,56017,BIGNAN,56,53,En exploitation,47.8799364,-2.7718416
5517835,Saint Servais,22328,ST SERVAIS,22,53,En exploitation,48.3873336,-3.3881776
5517836,Plumieux,22241,PLUMIEUX,22,53,En exploitation,48.101434,-2.582647
5517836,Plumieux,22288,SAINT-ETIENNE-DU-GUE-DE-L'ISLE,22,53,En exploitation,48.10298,-2.64869
5517837,Centrale éolienne de Bihy,22276,ST BIHY,22,53,En exploitation,48.378904,-2.971047
5517839,EOLE MOUSTERMEUR,22229,PLOUNEVEZ QUINTIN,22,53,En exploitation,48.2899854,-3.2322522
5517840,FE Lamballe SAS,22093,LAMBALLE-ARMOR,22,53,En exploitation,48.48593005,-2.47242485069298
5517841,SARL Le Duigou,22138,MAEL PESTIVIEN,22,53,En exploitation,48.394171,-3.296997
5517843,Saint Coulitz,29243,ST COULITZ,29,53,En exploitation,48.1901791,-4.0616046
5517847,Parc éolien de Grand Fougeray ,35124,GRAND FOUGERAY,35,53,En exploitation,47.7234217,-1.7323074
5517852,SAINT CONGARD ENERGIES,56211,ST CONGARD,56,53,En exploitation,47.77024,-2.31756
5517853,Centrale Eolienne Gueltas Noyal-Pontivy,56072,GUELTAS,56,53,En exploitation,48.0941076,-2.7957022
5517853,Centrale Eolienne Gueltas Noyal-Pontivy,56151,NOYAL-PONTIVY,56,53,En exploitation,48.0676349,-2.882738
5517854,Parc Eolien de Pléchâtel,35221,PLECHATEL,35,53,En exploitation,47.8947671,-1.7496755
5517856,PLOURIN,29208,PLOURIN,29,53,En exploitation,48.5093656,-4.6870131
5517857,LANRIVOARE,29119,LANRIVOARE,29,53,En exploitation,48.474324,-4.638987
5517858, PLOUARZEL 2 et RENOUVELLEMENT  PLOUARZEL 1,29177,PLOUARZEL,29,53,En exploitation,48.433792,-4.7309245
5517859, KERIGARET 1 & 2,29070,GUILER-SUR-GOYEN,29,53,En exploitation,48.0169514,-4.3581059
5517859, KERIGARET 1 & 2,29143,MAHALON,29,53,En exploitation,48.0343785,-4.4360154
5517859, KERIGARET 1 & 2,29215,PLOZEVET,29,53,En exploitation,47.9859232,-4.4258889
5517867,Parc éolien Les Douves des Epinettes SAS,35167,MARTIGNE-FERCHAUD,35,53,En exploitation,47.8313035,-1.317543
5517867,Parc éolien Les Douves des Epinettes SAS,35239,RETIERS,35,53,En exploitation,47.9128732,-1.3818706
5517870,Parc eolien de Pigeon Blanc,56032,CAMPENEAC,56,53,En exploitation,47.9586458,-2.2924529
5517878,Parc éolien du Moulin de la Drague,56002,AMBON,56,53,En exploitation,47.5542438,-2.5566945
5517878,Parc éolien du Moulin de la Drague,56109,LAUZACH,56,53,En exploitation,47.614847,-2.5429139
5517881,Parc éolien de Ploudalmézeau,29178,PLOUDALMEZEAU,29,53,En exploitation,48.5410278,-4.6576826
5517881,Parc éolien de Ploudalmézeau,29208,PLOURIN,29,53,En exploitation,48.5093656,-4.6870131
5517882,Parc Eolien de Roch Ar Vez,22115,LANRIVAIN,22,53,En exploitation,48.3465232,-3.213256
5517883,Leign ar Gasprenn Collorec,29036,COLLOREC,29,53,En exploitation,48.2856391,-3.7750616
5517897,Eole Petit Fougeray SARL,35218,LE PETIT FOUGERAY,35,53,En exploitation,47.9276912,-1.6083077
5517901,FP Lux Wind Melgven (Kergleuziou),29146,MELGVEN,29,53,En exploitation,47.9063592,-3.8349374
5517921,Eoliennes Suroit SNC,56199,ROUDOUALLEC,56,53,En exploitation,48.1265007,-3.7173768
5517930,Parc Eolien Lande de Carmoise,22158,GUERLEDAN,22,53,En exploitation,48.19601895,-2.982804239899046
5517941,Parc Eolien de Penquer 1,22072,GURUNHUEL,22,53,En exploitation,48.5155799,-3.2993364
5517941,Parc Eolien de Penquer 1,22156,MOUSTERU,22,53,En exploitation,48.5173447,-3.2391978
5517942,Parc Eolien de Penquer 2,22354,TREGLAMUS,22,53,En exploitation,48.556571,-3.2749565
5517944,Parc éolien de la Ferrière,22183,PLEMET,22,53,En exploitation,48.177313,-2.5940447
5517945,Parc Eolien Kerdrouallan SAS,22291,ST GILDAS,22,53,En exploitation,48.4223693,-3.0032085
5518054,BORALEX - Les moulins du Lohan,56102,FORGES DE LANOUEE,56,53,En exploitation,48.0143954,-2.5841279000657025
5518129,Société éolienne de BULEON,56027,BULEON,56,53,En exploitation,47.93467,-2.67774
5518188,PLESIDY ENERGIE,22189,PLESIDY,22,53,En exploitation,48.4482912,-3.1218811
5518232,IEL - PE Malaunay Nord,22225,PLOUMAGOAR,22,53,En exploitation,48.544672,-3.1315516
5518248,Parc Eolien Le Placis Vert,22046,LE MENE,22,53,En exploitation,48.28376905,-2.502123704188421
5518312,EURL LA FERME LE GALL Jonas,29051,ERGUE-GABERIC,29,53,En exploitation,47.9965297,-4.026792
5518322,EOLIENNES SUROIT SNC,29119,LANRIVOARE,29,53,En exploitation,48.474324,-4.638987
5518418,PARC EOLIEN DU ROCHER BRETON (enercon),56108,LARRE,56,53,En exploitation,48.4943825,0.1638955
5518448,SOCIETE EOLIENNES DE GUEHENNO,56017,BIGNAN,56,53,En exploitation,47.8799364,-2.7718416
5518448,SOCIETE EOLIENNES DE GUEHENNO,56027,BULEON,56,53,En exploitation,47.93467,-2.67774
5518448,SOCIETE EOLIENNES DE GUEHENNO,56071,GUEHENNO,56,53,En exploitation,47.8921929,-2.6396668
5518582,BORALEX - Parc éolien Marcillé,35164,MARCILLE-RAOUL,35,53,En exploitation,48.3860094,-1.6073494
5519104,Parc Eolien de Guerharo,22025,CALLAC,22,53,En exploitation,48.4049107,-3.426315
5519104,Parc Eolien de Guerharo,22037,LA CHAPELLE-NEUVE,22,53,En exploitation,48.462297,-3.4200067
5519783,MILIN AR LAOULAN,56099,LANGOELAN,56,53,En exploitation,48.120461,-3.2345724
5520053,EOLIENNES DE PLEUGRIFFET,56160,PLEUGRIFFET,56,53,En exploitation,47.98929,-2.68629
5520072,ENERGIE PLOUYE,29211,PLOUYE,29,53,En exploitation,48.3143569,-3.7357341
5520176,SEPE DE PLEMY,22184,PLEMY,22,53,En exploitation,48.334817,-2.68155
5520353,IEL Exploitation 40 - Lamballe II,22093,LAMBALLE-ARMOR,22,53,En exploitation,48.48593005,-2.47242485069298
5520439,Eole Moulin Tizon SARL,35192,MONTREUIL DES LANDES,35,53,En exploitation,48.2476357,-1.2241461
5520482,Parc éolien Biterne de Sud SAS,22020,BROONS,22,53,En exploitation,48.3179354,-2.2620533
5520482,Parc éolien Biterne de Sud SAS,22391,YVIGNAC LA TOUR,22,53,En exploitation,48.3491768,-2.1757665
5520679,EE NOYAL SARL,56149,NOYAL-MUZILLAC,56,53,En exploitation,47.59148,-2.45712
5520823,PARC EOLIEN DE LA SAS EOLE-ENERGIES,29025,CAST,29,53,En exploitation,48.1576903,-4.1385595
5520823,PARC EOLIEN DE LA SAS EOLE-ENERGIES,29026,CHATEAULIN,29,53,En exploitation,48.1968026,-4.0916875
5520823,PARC EOLIEN DE LA SAS EOLE-ENERGIES,29172,PLOMODIERN,29,53,En exploitation,48.1815192,-4.2328062
5520851,Parc Éolien de Bazougeais,35019,BAZOUGES-LA-PEROUSE,35,53,En exploitation,48.4263498,-1.5744163
5520851,Parc Éolien de Bazougeais,35205,NOYAL-SOUS-BAZOUGES,35,53,En exploitation,48.4129746,-1.6255484
5520900,SARL IEL EXPLOITATION 20,22193,PLESTAN,22,53,En exploitation,48.42374,-2.4479
5520901,SNC Ferme Eolienne de Gurunhuel,22072,GURUNHUEL,22,53,En exploitation,48.5155799,-3.2993364
5520902,Parc éolien de Saint-Morand,35103,EANCE,35,53,En exploitation,47.822195,-1.2443964
5520902,Parc éolien de Saint-Morand,35167,MARTIGNE-FERCHAUD,35,53,En exploitation,47.8313035,-1.317543
5520906,IEL EXPLOITATION 48 SARL/AVL,22087,KERGRIST MOELOU,22,53,En exploitation,48.3096843,-3.317882
5520920,PARC EOLIEN LE MENEC,22136,LOUDEAC,22,53,En exploitation,48.1762534,-2.7535644
5520920,PARC EOLIEN LE MENEC,22376,TREVE,22,53,En exploitation,48.212514,-2.795212
5521130,"Parc éolien Bourbriac Nord ""les landes""",22013,BOURBRIAC,22,53,En exploitation,48.4735976,-3.1874949
5521161,CLOS NEUF ENERGIES SARL,22083,ILLIFAUT,22,53,En exploitation,48.145831,-2.348511
5521161,CLOS NEUF ENERGIES SARL,22147,MERDRIGNAC,22,53,En exploitation,48.1900081,-2.4146917
5521294,SNC FERME EOLIENNE DE MONTERFIL,35187,MONTERFIL,35,53,En exploitation,48.0652825,-1.9793057
5521377,KALLISTA OEN_LANFAINS 2,22099,LANFAINS,22,53,En exploitation,48.3524566,-2.9135148
5521755,PE Gwerginiou - VENTS D'ARMOR,22013,BOURBRIAC,22,53,En exploitation,48.4735976,-3.1874949
5521878,KALLISTA OEN_TREBRY 2,22345,TREBRY,22,53,En exploitation,48.3554345,-2.552956
5522077,PARC EOLIEN DE DIRINON,29045,DIRINON,29,53,En exploitation,48.3975444,-4.2689684
5522428,Bonninvest ER - PE Malaunay Sud,22225,PLOUMAGOAR,22,53,En exploitation,48.544672,-3.1315516
5602583,Société SEPE SAULZET 1,63134,DAUZAT-SUR-VODABLE,63,84,En exploitation,45.4819025,3.0993448
5602583,Société SEPE SAULZET 1,63087,LA CHAPELLE MARCOUSSE,63,84,En exploitation,45.4472173,3.0970494
5602583,Société SEPE SAULZET 1,63303,ROCHE CHARLES LA MAYRAND,63,84,En exploitation,45.4380728,3.0048579
5602584,Société SEPE SAULZET 2,63220,MAZOIRES,63,84,En exploitation,45.3940794,3.0444467
5602604,Parc éolien de Monteil,43006,ALLY,43,84,En exploitation,45.1739751,2.3139988
5602604,Parc éolien de Monteil,43133,MERCOEUR,43,84,En exploitation,45.0149647,1.9470897
5602608,PARC EOLIEN DE SAINT-HILAIRE-LA-CROIX,63358,ST HILAIRE LA CROIX,63,84,En exploitation,46.0464674,3.0463657
5602609,Parc éolien de Bajouve,63370,ST JULIEN PUY LAVEZE,63,84,En exploitation,45.665626,2.6724466
5602610,SIOULET CHAVANON,63053,BRIFFONS,63,84,En exploitation,45.6993536,2.6567564
5602610,SIOULET CHAVANON,63289,PRONDINES,63,84,En exploitation,45.7607014,2.6771613
5602611,CEPE BOIS DE BAJOUVE,63370,ST JULIEN PUY LAVEZE,63,84,En exploitation,45.665626,2.6724466
5602614,Parc Eolien du Bois des Barthes,43098,FREYCENET LA TOUR,43,84,En exploitation,44.9381917,4.0603403
5602614,Parc Eolien du Bois des Barthes,43144,MOUDEYRES,43,84,En exploitation,44.9558423,4.0997227
5602639,PARC EOLIEN DE SAULZET,3268,SAULZET,3,84,En exploitation,46.1376473,3.2164226
5602650,SNC Ferme Eolienne de Saint-Nicolas-des-Biefs,3248,ST NICOLAS DES BIEFS,3,84,En exploitation,46.0598254,3.7834571
5602651,LAPRUGNE 1,3113,FERRIERES-SUR-SICHON,3,84,En exploitation,46.0253667,3.6489835
5602651,LAPRUGNE 1,3139,LAPRUGNE,3,84,En exploitation,45.986019,3.7429258
5602651,LAPRUGNE 1,3224,SAINT-CLEMENT,3,84,En exploitation,49.7765278,4.0716276
5602656,LAPRUGNE 2,3113,FERRIERES-SUR-SICHON,3,84,En exploitation,46.0253667,3.6489835
5602656,LAPRUGNE 2,3139,LAPRUGNE,3,84,En exploitation,45.986019,3.7429258
5602656,LAPRUGNE 2,3224,SAINT-CLEMENT,3,84,En exploitation,49.7765278,4.0716276
5602670,DEVES ENERGIE,43198,ST JEAN LACHALM,43,84,En exploitation,44.9568612,3.718961
5602671,Parc éolien de Mercoeur,43133,MERCOEUR,43,84,En exploitation,45.0149647,1.9470897
5602672,Parc éolien de Verseilles,43006,ALLY,43,84,En exploitation,45.1739751,2.3139988
5602673,Parc éolien de Bessadous,43006,ALLY,43,84,En exploitation,45.1739751,2.3139988
5602690,Rézentières,15161,REZENTIERES,15,84,En exploitation,45.1341777,3.1028232
5602690,Rézentières,15259,VIEILLESPESSE,15,84,En exploitation,45.1271741,3.1513975
5602691,RAGEADE III,15158,RAGEADE,15,84,En exploitation,45.1039726,3.2773335
5602692,BOIS + BIOMASSE ENERGIE SARL,15158,RAGEADE,15,84,En exploitation,45.1039726,3.2773335
5602693,NOUVELLES ENERGIES DYNAMIQUES,15158,RAGEADE,15,84,En exploitation,45.1039726,3.2773335
5602694,SAS Sté du PARC EOLIEN DE BRUYERE GRANDE,15001,ALLANCHE,15,84,En exploitation,45.2286939,2.9352539
5602694,SAS Sté du PARC EOLIEN DE BRUYERE GRANDE,15151,PEYRUSSE,15,84,En exploitation,45.202708,3.0281935
5602698,Parc éolien de la Luzette Energies,46311,SOUSCEYRAC-EN-QUERCY,46,76,En exploitation,44.90004625,2.0327724587984872
5602698,Parc éolien de la Luzette Energies,15214,ST SAURY,15,84,En exploitation,44.8675042,2.1398947
5602699,FERME EOLIENNE DE LA CHAPELLE LAURENT,15042,LA CHAPELLE LAURENT,15,84,En exploitation,45.1771304,3.2426906
5602700,SAS  EGM WIND,15161,REZENTIERES,15,84,En exploitation,45.1341777,3.1028232
5602700,SAS  EGM WIND,15231,TALIZAT,15,84,En exploitation,45.114172,3.0464018
5602701,SEPE TALIZAT REZENTIERES II,15161,REZENTIERES,15,84,En exploitation,45.1341777,3.1028232
5602701,SEPE TALIZAT REZENTIERES II,15231,TALIZAT,15,84,En exploitation,45.114172,3.0464018
5602701,SEPE TALIZAT REZENTIERES II,15259,VIEILLESPESSE,15,84,En exploitation,45.1271741,3.1513975
5602702,SARL PARC EOLIEN DE COL DE LA FAGEOLE 1,15055,COREN,15,84,En exploitation,45.6677153,3.1950798
5603262,SAS PARC EOLIEN COL DE LA FAGEOLE 2,15055,COREN,15,84,En exploitation,45.6677153,3.1950798
5704120,BETHENIVILLE,51054,BETHENIVILLE,51,44,En exploitation,49.2932987,4.3678705
5704123,Eoliennes de Dahlia,52128,CIREY-LES-MAREILLES,52,44,En exploitation,48.1991196,5.2842724
5704129,Prévoterie et extension,10131,DROUPT-SAINT-BASLE,10,44,En exploitation,48.4773336,3.9402348
5704129,Prévoterie et extension,10132,DROUPT STE MARIE,10,44,En exploitation,48.4940318,3.9263192
5704129,Prévoterie et extension,10166,LES GRANDES CHAPELLES,10,44,En exploitation,48.4675758,4.0172173
5704129,Prévoterie et extension,10305,PREMIERFAIT,10,44,En exploitation,48.502639,4.0278761
5704129,Prévoterie et extension,10316,RHEGES,10,44,En exploitation,48.5471448,3.9968322
5704158,LES EOLIENNES DES VIGNES HAUTES,10004,ALLIBAUDIERES,10,44,En exploitation,48.5851074,4.1087915
5704163,PARC EOLIEN LE NITIS 1,8014,ANNELLES,8,44,En exploitation,49.427765,4.4203172
5704163,PARC EOLIEN LE NITIS 1,8286,MENIL ANNELLES,8,44,En exploitation,49.4394017,4.443931
5704166,BLOMBAY ,8071,BLOMBAY,8,44,En exploitation,49.8229,4.45122
5704169,Mont de Grévière,8379,SAINT-ETIENNE-A-ARNES,8,44,En exploitation,49.3092516,4.4929482
5704169,Mont de Grévière,8393,SAINT-PIERRE-A-ARNES,8,44,En exploitation,49.2992324,4.4536401
5704169,Mont de Grévière,8378,ST CLEMENT A ARNES,8,44,En exploitation,49.3006101,4.4287287
5704175,Centrale Eolienne de Biesles,52050,BIESLES,52,44,En exploitation,48.0856011,5.2934931
5704177,Vallée du Rognon,52167,DARMANNES,52,44,En exploitation,48.1682454,5.2161671
5704177,Vallée du Rognon,52313,MAREILLES,52,44,En exploitation,48.1846625,5.2639762
5704182,LES EOLIENNES D'ALLIBAUDIERES,10004,ALLIBAUDIERES,10,44,En exploitation,48.5851074,4.1087915
5704184,EOLIENNE DE CHAMPFLEURY 2,10075,CHAMPFLEURY,10,44,En exploitation,49.1984834,4.0165459
5704184,EOLIENNE DE CHAMPFLEURY 2,10172,HERBISSE,10,44,En exploitation,48.6223823,4.1125433
5704184,EOLIENNE DE CHAMPFLEURY 2,10365,SALON,10,44,En exploitation,45.01895,0.77178
5704187,STE VENTEOL,10075,CHAMPFLEURY,10,44,En exploitation,49.1984834,4.0165459
5704188,Eoliennes de Norvilliers,10361,SAINT-REMY-SOUS-BARBUISE,10,44,En exploitation,48.483251,4.1164433
5704188,Eoliennes de Norvilliers,10442,VOUE,10,44,En exploitation,48.4577714,4.1276322
5704189,EOLIENNES DES VIGNES,10273,ORTILLON,10,44,En exploitation,48.5123154,4.2496471
5704190,EOLIENNES DE DOSNON,10004,ALLIBAUDIERES,10,44,En exploitation,48.5851074,4.1087915
5704190,EOLIENNES DE DOSNON,10130,DOSNON,10,44,En exploitation,48.6121487,4.230251
5704191,LES EOLIENNES DE L'ORME BOYARD,10004,ALLIBAUDIERES,10,44,En exploitation,48.5851074,4.1087915
5704191,LES EOLIENNES DE L'ORME BOYARD,10130,DOSNON,10,44,En exploitation,48.6121487,4.230251
5704191,LES EOLIENNES DE L'ORME BOYARD,10095,LE CHENE,10,44,En exploitation,48.5493647,4.1732395
5704191,LES EOLIENNES DE L'ORME BOYARD,10272,ORMES,10,44,En exploitation,49.0533673,0.9634334
5704193,SEEOM,10089,CHATRES,10,44,En exploitation,45.18516,1.19692
5704193,SEEOM,10274,ORVILLIERS ST JULIEN,10,44,En exploitation,48.4440315,3.8277634
5704195,Ventelec,10084,CHARMONT SOUS BARBUISE,10,44,En exploitation,48.4104072,4.1718077
5704196,EOLIENNES DE PREMIERFAIT,10166,LES GRANDES CHAPELLES,10,44,En exploitation,48.4675758,4.0172173
